opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
2ZEFCKS3,Niesha Huffines,GTX Pro,Rundofase,Won,2017-04-23,2017-09-01,4835.0
3EGE42CM,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-23,2017-04-24,0.0
M9GP930T,Rosalina Dieter,MG Special,,Engaging,2017-04-23,,
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-23,2017-04-30,59.0
SUT0ZGFM,Rosie Papadopoulos,MG Advanced,Initech,Lost,2017-04-23,2017-05-06,0.0
PTCP8RP4,Versie Hillebrand,MG Special,Zumgoity,Lost,2017-04-23,2017-05-05,0.0
QRFKRSKS,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-04-23,2017-08-06,0.0
J82TWNI7,Vicki Laflamme,GTX Pro,Plexzap,Lost,2017-04-23,2017-08-13,0.0
DSIX9DGZ,Vicki Laflamme,MG Special,Newex,Lost,2017-04-23,2017-04-30,0.0
64WCPKZ1,Violet Mclelland,GTX Plus Pro,Xx-zobam,Won,2017-04-23,2017-05-08,5813.0
D3G7ER0D,Wilburn Farren,GTX Pro,Opentech,Won,2017-04-23,2017-05-01,5414.0
LITG1BL1,Zane Levy,GTX Plus Pro,Xx-holding,Lost,2017-04-23,2017-04-28,0.0
7FKONHLX,Anna Snelling,MG Special,Ron-tech,Won,2017-04-24,2017-04-25,62.0
NMY6FA6X,Corliss Cosme,MG Advanced,,Engaging,2017-04-24,,
S439SXI1,Corliss Cosme,GTX Pro,Plussunin,Won,2017-04-24,2017-08-04,4505.0
SG1T9M5F,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-04-24,2017-04-30,0.0
SLP4PTFK,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,2017-04-24,2017-05-06,1020.0
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,2017-04-24,2017-04-29,5029.0
ZA6AJ0N1,Darcel Schlecht,GTX Pro,Scottech,Won,2017-04-24,2017-08-15,5191.0
QGBMWIO6,Garret Kinder,GTX Basic,Zotware,Lost,2017-04-24,2017-05-06,0.0
T361XRAQ,Gladys Colclough,GTX Pro,Dontechi,Lost,2017-04-24,2017-05-03,0.0
NUQPJV8A,Hayden Neloms,MG Advanced,,Engaging,2017-04-24,,
GWRN1R49,James Ascencio,MG Advanced,Scotfind,Won,2017-04-24,2017-05-05,3042.0
Q0KYIEKA,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-04-24,2017-04-26,580.0
VY4IVO2W,Kami Bicknell,GTX Plus Basic,,Engaging,2017-04-24,,
2K7R3QHZ,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-04-24,2017-09-03,616.0
WUWOHRX2,Markita Hansen,GTX Plus Basic,J-Texon,Won,2017-04-24,2017-04-29,788.0
2OPR77CI,Maureen Marcano,GTX Basic,Kan-code,Lost,2017-04-24,2017-04-26,0.0
EO481IOJ,Reed Clapper,GTX Pro,Vehement Capital Partners,Won,2017-04-24,2017-04-25,4980.0
INKH0Y59,Vicki Laflamme,MG Special,,Engaging,2017-04-24,,
OSMGVV1S,Vicki Laflamme,MG Special,,Engaging,2017-04-24,,
1VIKWVHD,Vicki Laflamme,GTX Basic,Green-Plus,Lost,2017-04-24,2017-08-10,0.0
UOXKC4UG,Violet Mclelland,MG Advanced,Bioplex,Won,2017-04-24,2017-08-04,2981.0
RDF2R9F8,Zane Levy,GTX Basic,Finjob,Lost,2017-04-24,2017-04-30,0.0
196BHHOS,Zane Levy,GTX Plus Pro,Green-Plus,Lost,2017-04-24,2017-04-27,0.0
BDUNPUWY,Boris Faz,GTX Plus Basic,,Engaging,2017-04-25,,
EYZ1MNSS,Boris Faz,GTX Basic,Zencorporation,Won,2017-04-25,2017-04-27,560.0
HDALWEHF,Cassey Cress,GTX Pro,,Engaging,2017-04-25,,
KFVI73X6,Cassey Cress,MG Advanced,Donquadtech,Won,2017-04-25,2017-05-10,3844.0
88R4UBAN,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-04-25,2017-05-06,562.0
08EX3XKE,Daniell Hammack,MG Special,The New York Inquirer,Won,2017-04-25,2017-05-01,51.0
4DK84UMX,Darcel Schlecht,GTX Plus Basic,Finhigh,Won,2017-04-25,2017-06-20,984.0
735GFCU0,Darcel Schlecht,GTX Pro,Gogozoom,Won,2017-04-25,2017-06-07,4923.0
OTJR9SSK,Hayden Neloms,GTX Plus Basic,,Engaging,2017-04-25,,
2L8LJJRJ,James Ascencio,GTX Basic,Faxquote,Lost,2017-04-25,2017-08-03,0.0
2EO70V27,Kary Hendrixson,GTX Pro,Sunnamplex,Lost,2017-04-25,2017-04-27,0.0
7KU6B599,Lajuana Vencill,GTX Basic,Hottechi,Lost,2017-04-25,2017-08-16,0.0
PNBSQPBR,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-04-25,2017-05-02,0.0
GQ2W1DXM,Maureen Marcano,GTX Pro,,Engaging,2017-04-25,,
S87Y1DOY,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-04-25,2017-04-26,1113.0
EUE812O3,Niesha Huffines,GTX Plus Pro,Treequote,Won,2017-04-25,2017-05-11,6039.0
OBE9NAIO,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-04-25,2017-06-04,538.0
7CTCDP9S,Versie Hillebrand,MG Advanced,Globex Corporation,Lost,2017-04-25,2017-04-27,0.0
XE84LNAS,Vicki Laflamme,GTX Pro,Groovestreet,Won,2017-04-25,2017-05-22,4364.0
CEEJ2EN5,Violet Mclelland,GTX Plus Basic,,Engaging,2017-04-25,,
JNEQWZQK,Wilburn Farren,GTX Basic,,Engaging,2017-04-25,,
QRW4NKCY,Zane Levy,GTX Basic,Labdrill,Lost,2017-04-25,2017-08-07,0.0
RD0L0NJG,Zane Levy,GTX Basic,Rantouch,Won,2017-04-25,2017-04-27,464.0
PEPOKEFV,Anna Snelling,GTX Plus Basic,Cancity,Lost,2017-04-26,2017-08-01,0.0
M16WB7N8,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-04-26,2017-08-01,0.0
JHVY8I1M,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-04-26,2017-06-30,1073.0
E59MLGMH,Boris Faz,GTX Basic,Umbrella Corporation,Lost,2017-04-26,2017-04-28,0.0
VGIIK8MS,Boris Faz,GTX Plus Basic,Donware,Lost,2017-04-26,2017-05-01,0.0
BTM58SCH,Cassey Cress,GTX Pro,Massive Dynamic,Lost,2017-04-26,2017-08-09,0.0
RXAQJKSL,Corliss Cosme,GTX Plus Pro,,Engaging,2017-04-26,,
HVVED5ZC,Corliss Cosme,MG Special,Donware,Lost,2017-04-26,2017-08-04,0.0
IGRY0M4Q,Daniell Hammack,MG Advanced,,Engaging,2017-04-26,,
HE5988NI,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Lost,2017-04-26,2017-08-09,0.0
N5QER189,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-04-26,2017-05-11,1055.0
AEMTQ0GH,Elease Gluck,MG Special,Faxquote,Won,2017-04-26,2017-04-28,43.0
3KSHTB4P,James Ascencio,GTX Basic,Hottechi,Lost,2017-04-26,2017-05-04,0.0
XPJQBSLV,James Ascencio,MG Special,Golddex,Won,2017-04-26,2017-04-28,49.0
ZZI8GUEM,Kami Bicknell,GTX Plus Basic,Nam-zim,Lost,2017-04-26,2017-04-28,0.0
HBWY3B48,Kami Bicknell,GTX Pro,Y-corporation,Lost,2017-04-26,2017-04-28,0.0
ZBAMKTFX,Kary Hendrixson,GTX Pro,Labdrill,Won,2017-04-26,2017-08-08,4901.0
SICU0A7Z,Lajuana Vencill,GTX Basic,Stanredtax,Won,2017-04-26,2017-04-27,517.0
H7GBGRSO,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-26,2017-06-13,1105.0
RLAGB32O,Maureen Marcano,GTX Basic,Nam-zim,Won,2017-04-26,2017-05-10,556.0
NYLCZ28K,Moses Frase,MG Advanced,Treequote,Won,2017-04-26,2017-08-16,3025.0
3LO8XJBY,Niesha Huffines,MG Special,Condax,Won,2017-04-26,2017-06-05,54.0
YMMQA65I,Rosalina Dieter,MG Special,Condax,Won,2017-04-26,2017-04-28,53.0
I8A539VV,Vicki Laflamme,GTX Pro,Newex,Won,2017-04-26,2017-04-27,4735.0
9HYMQL4I,Zane Levy,GTX Basic,,Engaging,2017-04-26,,
DJF1XMC4,Boris Faz,GTX Basic,Konex,Won,2017-04-27,2017-04-29,584.0
NCDZRUZD,Cassey Cress,GTX Pro,Umbrella Corporation,Lost,2017-04-27,2017-05-12,0.0
0KEO3OP7,Daniell Hammack,GTX Plus Pro,,Engaging,2017-04-27,,
UXNB9OIB,Daniell Hammack,GTX Pro,Konex,Won,2017-04-27,2017-04-28,5676.0
XWW6KUG0,Darcel Schlecht,GTX Basic,Konmatfix,Lost,2017-04-27,2017-04-29,0.0
ZXUNLSOB,Darcel Schlecht,GTX Pro,Scottech,Lost,2017-04-27,2017-04-29,0.0
MZILPLUE,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-04-27,2017-05-06,4727.0
MUYUSTKF,Garret Kinder,GTX Plus Pro,Gekko & Co,Lost,2017-04-27,2017-08-11,0.0
7QIU2BCK,Gladys Colclough,GTX Plus Basic,dambase,Won,2017-04-27,2017-08-01,821.0
F749HRQ5,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-04-27,2017-05-17,0.0
5ICV1IBY,Lajuana Vencill,GTX Plus Basic,Dontechi,Won,2017-04-27,2017-08-07,999.0
H1O491SG,Lajuana Vencill,MG Special,dambase,Won,2017-04-27,2017-08-05,54.0
ODIX25WY,Marty Freudenburg,GTX Basic,Conecom,Lost,2017-04-27,2017-08-06,0.0
IRBQH4FY,Niesha Huffines,MG Advanced,Gogozoom,Won,2017-04-27,2017-05-10,3397.0
ZKVVWZ8T,Rosie Papadopoulos,GTX Basic,Silis,Won,2017-04-27,2017-05-15,574.0
ZTT02VDQ,Versie Hillebrand,MG Special,Inity,Lost,2017-04-27,2017-05-09,0.0
SAGXC5PF,Versie Hillebrand,MG Special,Gogozoom,Won,2017-04-27,2017-08-15,59.0
J5QLUH5O,Versie Hillebrand,MG Special,Treequote,Won,2017-04-27,2017-04-29,60.0
GIIKA5B9,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-04-27,2017-04-29,0.0
WX8KQPCM,Vicki Laflamme,GTX Basic,Zoomit,Won,2017-04-27,2017-05-15,573.0
0CSJCW8I,Vicki Laflamme,GTX Pro,Finjob,Won,2017-04-27,2017-05-17,4406.0
0WRMY7IX,Violet Mclelland,GTX Plus Basic,Plussunin,Won,2017-04-27,2017-04-28,1146.0
7882RJGY,Wilburn Farren,MG Special,,Engaging,2017-04-27,,
N6185PK0,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-04-27,2017-05-13,525.0
FQ4QOS8U,Anna Snelling,GTX Basic,Dontechi,Lost,2017-04-28,2017-04-29,0.0
XW9U35NQ,Anna Snelling,GTX Plus Basic,Scottech,Lost,2017-04-28,2017-09-06,0.0
066V2ZGP,Anna Snelling,MG Advanced,Rangreen,Won,2017-04-28,2017-08-14,3334.0
YUH42UOF,Cassey Cress,GTX Basic,Initech,Lost,2017-04-28,2017-05-12,0.0
XZF4GG94,Daniell Hammack,GTX Plus Basic,Donquadtech,Lost,2017-04-28,2017-04-30,0.0
QAKLPDKQ,Donn Cantrell,GTX Pro,Ganjaflex,Lost,2017-04-28,2017-04-29,0.0
731TOWDY,Elease Gluck,GTK 500,Labdrill,Won,2017-04-28,2017-06-18,27385.0
KOI7M0RU,Jonathan Berthelot,GTX Basic,Konmatfix,Lost,2017-04-28,2017-08-15,0.0
HHDQ9EW4,Kami Bicknell,GTX Basic,Inity,Engaging,2017-04-28,,
KXY0TY2K,Markita Hansen,GTX Plus Basic,Lexiqvolax,Lost,2017-04-28,2017-04-29,0.0
UNSJJUY4,Moses Frase,GTX Basic,Warephase,Won,2017-04-28,2017-08-14,599.0
XNO6DQPU,Rosie Papadopoulos,MG Special,Mathtouch,Won,2017-04-28,2017-05-03,64.0
VMIAO42Z,Vicki Laflamme,GTX Plus Pro,Donquadtech,Engaging,2017-04-28,,
A2HLNPEL,Vicki Laflamme,GTX Pro,Scotfind,Lost,2017-04-28,2017-05-06,0.0
NENHRB3K,Vicki Laflamme,MG Advanced,Lexiqvolax,Lost,2017-04-28,2017-05-14,0.0
PE3CL3ME,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-04-28,2017-06-10,0.0
IE6TPFU9,Anna Snelling,GTX Plus Basic,Scottech,Won,2017-04-29,2017-05-15,918.0
VP8ERXPR,Cassey Cress,MG Special,,Engaging,2017-04-29,,
WWTJ5PNC,Daniell Hammack,MG Special,Bubba Gump,Won,2017-04-29,2017-05-04,60.0
DH9CHQ02,Donn Cantrell,GTX Pro,Ontomedia,Lost,2017-04-29,2017-05-10,0.0
S2ZN5NLA,Donn Cantrell,GTX Basic,Gekko & Co,Won,2017-04-29,2017-05-06,519.0
UEZOR630,Elease Gluck,GTX Basic,,Engaging,2017-04-29,,
R9U1QNHQ,Hayden Neloms,MG Special,Betasoloin,Engaging,2017-04-29,,
NEM0GXXH,James Ascencio,GTX Plus Pro,Scotfind,Won,2017-04-29,2017-05-04,4956.0
5CZBHSRI,Kary Hendrixson,MG Advanced,Toughzap,Engaging,2017-04-29,,
E8LO9APO,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-04-29,2017-05-17,0.0
EQZGV36H,Lajuana Vencill,GTX Plus Pro,Rangreen,Won,2017-04-29,2017-08-08,5913.0
DYNHHN6P,Maureen Marcano,GTX Pro,Massive Dynamic,Engaging,2017-04-29,,
FZ1TTF0X,Moses Frase,GTX Basic,Bioholding,Lost,2017-04-29,2017-05-31,0.0
DG6RIZ6R,Rosalina Dieter,GTX Plus Basic,Groovestreet,Won,2017-04-29,2017-08-21,1210.0
DH6L7VA6,Vicki Laflamme,MG Advanced,Labdrill,Lost,2017-04-29,2017-04-30,0.0
ZH14SZPT,Violet Mclelland,GTX Plus Basic,,Engaging,2017-04-29,,
9SBO74M5,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-30,2017-08-10,3139.0
WHHVN372,Corliss Cosme,GTX Basic,Initech,Won,2017-04-30,2017-08-11,527.0
Q2CLAKLM,Daniell Hammack,GTX Plus Pro,,Engaging,2017-04-30,,
PJKAJVUG,Darcel Schlecht,GTX Basic,Dontechi,Lost,2017-04-30,2017-05-04,0.0
FWTNRN0L,Hayden Neloms,GTX Plus Pro,Labdrill,Won,2017-04-30,2017-08-12,5408.0
TTNORNQI,Hayden Neloms,MG Special,Groovestreet,Won,2017-04-30,2017-08-12,62.0
BGQ2F0HA,Jonathan Berthelot,GTX Basic,Domzoom,Won,2017-04-30,2017-05-13,586.0
CY33L07I,Kami Bicknell,GTX Pro,Nam-zim,Lost,2017-04-30,2017-05-01,0.0
JGXLR3H3,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-04-30,2017-08-06,532.0
ZNFFFJ1T,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-30,2017-08-13,585.0
T5JO33V3,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-04-30,2017-08-11,583.0
V7Y78MPU,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-04-30,2017-09-02,433.0
CNO8JPLA,Niesha Huffines,GTX Basic,Condax,Won,2017-04-30,2017-05-06,557.0
Y5OTY9O5,Reed Clapper,GTX Pro,Opentech,Won,2017-04-30,2017-05-09,4704.0
OTLQMB5X,Rosalina Dieter,GTX Basic,,Engaging,2017-04-30,,
I81SUA2R,Rosie Papadopoulos,GTX Pro,Plussunin,Won,2017-04-30,2017-08-12,5182.0
2UHH7PD3,Zane Levy,GTX Pro,Lexiqvolax,Won,2017-04-30,2017-05-13,5311.0
AZZEZKBN,Anna Snelling,GTX Plus Pro,Condax,Lost,2017-05-01,2017-05-18,0.0
443ATESI,Anna Snelling,MG Special,Globex Corporation,Won,2017-05-01,2017-08-28,64.0
OIO2H2MY,Boris Faz,GTX Plus Pro,,Engaging,2017-05-01,,
7DT8UKKY,Corliss Cosme,GTX Basic,Zencorporation,Engaging,2017-05-01,,
4UN65HWV,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-05-01,2017-08-23,878.0
E5NRH4BP,Darcel Schlecht,MG Special,Genco Pura Olive Oil Company,Won,2017-05-01,2017-05-02,59.0
NK438B9U,Donn Cantrell,GTX Basic,Zotware,Lost,2017-05-01,2017-05-20,0.0
KCTYAQOR,Gladys Colclough,GTX Pro,Streethex,Lost,2017-05-01,2017-08-07,0.0
OLGT0VHP,James Ascencio,GTX Plus Pro,Statholdings,Engaging,2017-05-01,,
RCNTHN0E,James Ascencio,MG Special,Singletechno,Won,2017-05-01,2017-08-20,65.0
ZIFDD41D,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-05-01,2017-08-11,543.0
I92EJ805,Kami Bicknell,GTX Basic,Bluth Company,Engaging,2017-05-01,,
5WHMLQDK,Kary Hendrixson,GTX Pro,,Engaging,2017-05-01,,
A5BVV5P8,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-05-01,2017-06-12,0.0
QP006VDE,Markita Hansen,MG Advanced,Domzoom,Engaging,2017-05-01,,
R1K16RZO,Maureen Marcano,GTX Plus Pro,,Engaging,2017-05-01,,
JQNSK78U,Moses Frase,GTX Plus Pro,Condax,Lost,2017-05-01,2017-05-10,0.0
C3OOZUTI,Moses Frase,GTX Plus Pro,Warephase,Lost,2017-05-01,2017-05-07,0.0
FI0I7E73,Moses Frase,MG Advanced,Ron-tech,Won,2017-05-01,2017-05-08,3971.0
523458T9,Niesha Huffines,GTX Basic,Scottech,Won,2017-05-01,2017-05-16,554.0
UYQJ2A1O,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-05-01,,
7FY0HBH7,Vicki Laflamme,MG Advanced,Cheers,Lost,2017-05-01,2017-06-26,0.0
GAIFPSU2,Vicki Laflamme,GTX Plus Basic,Fasehatice,Won,2017-05-01,2017-06-16,1273.0
UIX6X6R3,Zane Levy,MG Advanced,Umbrella Corporation,Engaging,2017-05-01,,
GBSK2HX8,Anna Snelling,GTX Plus Basic,Conecom,Won,2017-05-02,2017-05-11,1300.0
60NIT1PM,Boris Faz,GTX Plus Basic,,Engaging,2017-05-02,,
44Y3J17P,Boris Faz,GTX Plus Basic,,Engaging,2017-05-02,,
59FN87JP,Boris Faz,GTX Plus Pro,Mathtouch,Lost,2017-05-02,2017-05-21,0.0
OJ92D9QU,Elease Gluck,MG Special,Condax,Lost,2017-05-02,2017-08-14,0.0
GYKFAK7W,Hayden Neloms,MG Advanced,Sonron,Won,2017-05-02,2017-05-10,3527.0
GXBV5VYA,Jonathan Berthelot,GTX Basic,Rundofase,Won,2017-05-02,2017-05-06,526.0
VXWUALY5,Kami Bicknell,MG Special,Condax,Lost,2017-05-02,2017-06-10,0.0
IUDG3PF0,Lajuana Vencill,GTX Basic,Isdom,Lost,2017-05-02,2017-08-07,0.0
DNUTJO70,Markita Hansen,GTX Basic,Hottechi,Won,2017-05-02,2017-06-22,569.0
I631R5DT,Maureen Marcano,GTX Plus Pro,Scotfind,Won,2017-05-02,2017-05-14,6310.0
V9XJAZPC,Moses Frase,MG Advanced,Globex Corporation,Lost,2017-05-02,2017-05-10,0.0
OJPTGB57,Reed Clapper,GTX Plus Basic,Konex,Won,2017-05-02,2017-05-17,1135.0
J9OP2A5I,Rosalina Dieter,MG Special,,Engaging,2017-05-02,,
QYTGB5LA,Versie Hillebrand,GTX Plus Pro,dambase,Won,2017-05-02,2017-08-19,5145.0
UCNEMT8P,Versie Hillebrand,MG Special,Cancity,Won,2017-05-02,2017-08-09,54.0
7DDJHUWU,Vicki Laflamme,GTX Pro,Scotfind,Lost,2017-05-02,2017-05-17,0.0
8WB5HXOB,Zane Levy,GTX Plus Pro,,Engaging,2017-05-02,,
KOFE244J,Anna Snelling,MG Special,Codehow,Won,2017-05-03,2017-08-01,53.0
D3JR6WFQ,Boris Faz,GTX Basic,Umbrella Corporation,Won,2017-05-03,2017-05-13,511.0
OJMME9V9,Boris Faz,GTX Plus Pro,Konex,Won,2017-05-03,2017-08-25,5747.0
4ZX1WPS7,Cassey Cress,GTX Pro,Inity,Engaging,2017-05-03,,
79IN4OVP,Cassey Cress,GTX Basic,Acme Corporation,Lost,2017-05-03,2017-08-01,0.0
2NPSMBLK,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-05-03,2017-08-08,0.0
NLKPA1KP,Darcel Schlecht,GTX Basic,Inity,Won,2017-05-03,2017-08-11,596.0
38EYB40T,Jonathan Berthelot,MG Special,Conecom,Won,2017-05-03,2017-05-14,60.0
3FZVCDW0,Kami Bicknell,GTX Pro,Finjob,Won,2017-05-03,2017-05-04,4372.0
2NTWE1G4,Kary Hendrixson,GTX Pro,Xx-holding,Won,2017-05-03,2017-05-08,4604.0
86C26QSR,Markita Hansen,GTX Plus Pro,,Engaging,2017-05-03,,
SHGSBZU8,Markita Hansen,MG Advanced,Goodsilron,Lost,2017-05-03,2017-05-13,0.0
AETY0W6G,Reed Clapper,GTX Pro,Betasoloin,Won,2017-05-03,2017-05-08,4859.0
A7F5O29R,Vicki Laflamme,MG Advanced,Zoomit,Won,2017-05-03,2017-08-03,3718.0
LR45YFE4,Violet Mclelland,MG Special,Groovestreet,Engaging,2017-05-03,,
MIYAP26S,Violet Mclelland,MG Advanced,Sumace,Lost,2017-05-03,2017-05-19,0.0
IEZCZAKT,Zane Levy,GTX Basic,Hottechi,Won,2017-05-03,2017-05-30,493.0
PDMWTS8O,Anna Snelling,MG Special,Domzoom,Won,2017-05-04,2017-06-04,54.0
OPEICJES,Anna Snelling,MG Special,Konmatfix,Won,2017-05-04,2017-06-09,52.0
10UN7LA8,Anna Snelling,MG Advanced,Rangreen,Won,2017-05-04,2017-06-23,3813.0
C2W2VHJY,Daniell Hammack,GTX Pro,Vehement Capital Partners,Lost,2017-05-04,2017-08-04,0.0
Z032GGRE,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-05-04,2017-08-12,4935.0
I8WTUMTA,Darcel Schlecht,MG Advanced,Codehow,Won,2017-05-04,2017-08-17,3560.0
P05J08B4,Jonathan Berthelot,GTX Pro,Betatech,Lost,2017-05-04,2017-05-20,0.0
GVCMT0GZ,Jonathan Berthelot,GTX Pro,Statholdings,Lost,2017-05-04,2017-08-25,0.0
58SGEGN8,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-05-04,2017-05-10,0.0
LZLXBQ0I,Lajuana Vencill,GTX Plus Basic,Betatech,Lost,2017-05-04,2017-08-20,0.0
1L2S3CMT,Lajuana Vencill,MG Advanced,Zumgoity,Lost,2017-05-04,2017-08-27,0.0
CE852VBF,Niesha Huffines,GTX Plus Basic,Stanredtax,Lost,2017-05-04,2017-08-25,0.0
KTX7ETCE,Niesha Huffines,GTX Basic,Genco Pura Olive Oil Company,Won,2017-05-04,2017-08-05,528.0
JEPAVEO7,Niesha Huffines,GTX Plus Basic,Stanredtax,Won,2017-05-04,2017-06-20,1188.0
4T9CQH5J,Reed Clapper,GTX Plus Pro,Xx-zobam,Lost,2017-05-04,2017-09-15,0.0
51T70SQX,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-05-04,2017-05-10,0.0
SUYF0EN7,Versie Hillebrand,GTX Basic,Betatech,Won,2017-05-04,2017-08-09,590.0
S2D060YF,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-05-04,2017-08-14,578.0
DE5WRZ6B,Violet Mclelland,GTX Pro,Gekko & Co,Lost,2017-05-04,2017-08-06,0.0
UJ7BYO6A,Wilburn Farren,MG Advanced,,Engaging,2017-05-04,,
N6CXTO48,Zane Levy,GTX Basic,Lexiqvolax,Lost,2017-05-04,2017-05-09,0.0
4Z7B0OQB,Anna Snelling,MG Advanced,Bioholding,Lost,2017-05-05,2017-08-15,0.0
LCQ934W7,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,2017-05-05,,
70TRVHOM,Cassey Cress,GTX Pro,Donquadtech,Won,2017-05-05,2017-08-05,4697.0
0G0S9TB8,Donn Cantrell,GTX Pro,Ontomedia,Lost,2017-05-05,2017-08-13,0.0
U43RA5W8,Donn Cantrell,GTX Pro,Ontomedia,Lost,2017-05-05,2017-05-30,0.0
SOE904XE,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,2017-05-05,2017-08-26,1161.0
C64JTLGO,Donn Cantrell,GTX Plus Basic,Vehement Capital Partners,Won,2017-05-05,2017-05-06,1101.0
F9XJYM9F,Jonathan Berthelot,GTX Basic,Inity,Won,2017-05-05,2017-08-12,511.0
XWN6WWOD,Jonathan Berthelot,MG Special,Condax,Won,2017-05-05,2017-08-01,57.0
17MPPMM0,Kami Bicknell,MG Special,Xx-holding,Lost,2017-05-05,2017-05-12,0.0
FV6PHMQW,Kami Bicknell,GTX Basic,Singletechno,Won,2017-05-05,2017-05-21,635.0
NX2K0HQ9,Kami Bicknell,GTX Pro,Nam-zim,Won,2017-05-05,2017-08-16,4352.0
Z236WCM1,Kary Hendrixson,GTX Plus Basic,Vehement Capital Partners,Engaging,2017-05-05,,
T5GZDRDE,Kary Hendrixson,MG Special,Y-corporation,Lost,2017-05-05,2017-05-16,0.0
91G2ZW58,Lajuana Vencill,GTX Plus Pro,Rangreen,Lost,2017-05-05,2017-05-10,0.0
H2PEIFZH,Lajuana Vencill,MG Advanced,Domzoom,Won,2017-05-05,2017-05-08,3952.0
RG893DYQ,Markita Hansen,GTX Basic,The New York Inquirer,Engaging,2017-05-05,,
WQSJNIEZ,Markita Hansen,GTX Basic,,Engaging,2017-05-05,,
V8M89S4W,Markita Hansen,GTX Basic,Kan-code,Won,2017-05-05,2017-05-06,560.0
5QR02PQI,Marty Freudenburg,GTX Plus Basic,Bioholding,Lost,2017-05-05,2017-05-08,0.0
WB974HS4,Niesha Huffines,GTX Plus Basic,Funholding,Won,2017-05-05,2017-09-18,984.0
L6VDDXFV,Reed Clapper,MG Advanced,Vehement Capital Partners,Lost,2017-05-05,2017-05-11,0.0
B0MOQZVN,Vicki Laflamme,GTX Basic,Sonron,Won,2017-05-05,2017-05-14,579.0
09C4GR2W,Vicki Laflamme,GTX Plus Basic,Groovestreet,Won,2017-05-05,2017-08-10,1151.0
6YN4FZHL,Violet Mclelland,GTX Plus Basic,Donware,Won,2017-05-05,2017-08-25,881.0
45CION64,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-05-05,2017-08-17,59.0
BSQRXW4X,Zane Levy,GTX Basic,Plexzap,Won,2017-05-05,2017-05-12,608.0
PYEQPW42,Anna Snelling,GTX Plus Pro,Dontechi,Won,2017-05-06,2017-05-09,4784.0
5NW73ZRY,Boris Faz,MG Advanced,Acme Corporation,Won,2017-05-06,2017-05-22,3370.0
0P8NFYML,Cassey Cress,MG Special,Betasoloin,Lost,2017-05-06,2017-05-24,0.0
HF74MC9F,Corliss Cosme,GTX Plus Pro,Ganjaflex,Engaging,2017-05-06,,
1Y9KPBXY,Darcel Schlecht,GTX Plus Basic,Funholding,Lost,2017-05-06,2017-09-10,0.0
0AR9HD16,Darcel Schlecht,GTX Basic,Funholding,Won,2017-05-06,2017-08-17,526.0
Q72BVH8T,Donn Cantrell,GTX Plus Basic,Mathtouch,Lost,2017-05-06,2017-05-12,0.0
OH7VVUY0,Gladys Colclough,GTX Pro,Hottechi,Won,2017-05-06,2017-06-29,5028.0
4DPSFUEC,Jonathan Berthelot,GTX Basic,Condax,Lost,2017-05-06,2017-05-23,0.0
